,Date,Pitcher,IP,Hits,ER,Walks,Strike Outs,W,L,Saves,Holds,Points
1000,AUGUST 9,Jake Irvin,--,--,--,--,--,--,--,--,--,
1001,AUGUST 10,Corbin Burnes,6.0,4,3,1,5,0,0,0,0,
1002,AUGUST 10,George Kirby,--,--,--,--,--,--,--,--,--,
1003,AUGUST 10,Emmanuel Clase,1.0,0,0,0,1,0,0,1,0,9
1004,AUGUST 10,Cole Ragans,--,--,--,--,--,--,--,--,--,
1005,AUGUST 10,Mason Miller,1.0,0,0,1,3,0,0,1,0,10
1006,AUGUST 10,Bryan Woo,--,--,--,--,--,--,--,--,--,
1007,AUGUST 10,Jake Irvin,--,--,--,--,--,--,--,--,--,
1008,AUGUST 11,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1009,AUGUST 11,George Kirby,--,--,--,--,--,--,--,--,--,
1010,AUGUST 11,Emmanuel Clase,1.0,2,0,1,1,0,0,1,0,6
1011,AUGUST 11,Cole Ragans,--,--,--,--,--,--,--,--,--,
1012,AUGUST 11,Mason Miller,1.0,0,0,0,0,0,0,0,0,3
1013,AUGUST 11,Bryan Woo,--,--,--,--,--,--,--,--,--,
1014,AUGUST 11,Jeffrey Springs,5.0,6,1,0,8,0,0,0,0,15
1015,AUGUST 12,Emmanuel Clase,1.0,0,0,0,2,0,0,1,0,10
1016,AUGUST 12,Cole Ragans,--,--,--,--,--,--,--,--,--,
1017,AUGUST 12,Chris Sale,7.0,4,0,0,12,0,0,0,0,29
1018,AUGUST 12,Mason Miller,--,--,--,--,--,--,--,--,--,
1019,AUGUST 12,Bryan Woo,--,--,--,--,--,--,--,--,--,
1020,AUGUST 12,Taj Bradley,4.1,8,6,2,6,0,1,0,0,-5
1021,AUGUST 12,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1022,AUGUST 13,George Kirby,3.2,12,6,1,5,0,1,0,0,-11
1023,AUGUST 13,Emmanuel Clase,1.0,1,0,0,0,0,0,1,0,7
1024,AUGUST 13,Cole Ragans,--,--,--,--,--,--,--,--,--,
1025,AUGUST 13,Mason Miller,--,--,--,--,--,--,--,--,--,
1026,AUGUST 13,Bryan Woo,--,--,--,--,--,--,--,--,--,
1027,AUGUST 13,Taj Bradley,--,--,--,--,--,--,--,--,--,
1028,AUGUST 13,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1029,AUGUST 14,George Kirby,--,--,--,--,--,--,--,--,--,
1030,AUGUST 14,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1031,AUGUST 14,Cole Ragans,7.0,5,1,0,8,1,0,0,0,24
1032,AUGUST 14,Mason Miller,--,--,--,--,--,--,--,--,--,
1033,AUGUST 14,Bryan Woo,7.0,4,0,0,6,0,0,0,0,23
1034,AUGUST 14,Taj Bradley,--,--,--,--,--,--,--,--,--,
1035,AUGUST 14,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1036,AUGUST 15,George Kirby,--,--,--,--,--,--,--,--,--,
1037,AUGUST 15,Zach Eflin,6.0,5,1,0,8,1,0,0,0,21
1038,AUGUST 15,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1039,AUGUST 15,Mason Miller,2.0,0,0,1,3,0,0,1,0,13
1040,AUGUST 15,Bryan Woo,--,--,--,--,--,--,--,--,--,
1041,AUGUST 15,Taj Bradley,--,--,--,--,--,--,--,--,--,
1042,AUGUST 15,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1043,AUGUST 16,Corbin Burnes,4.0,10,8,3,7,0,1,0,0,
1044,AUGUST 16,George Kirby,--,--,--,--,--,--,--,--,--,
1045,AUGUST 16,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1046,AUGUST 16,Mason Miller,--,--,--,--,--,--,--,--,--,
1047,AUGUST 16,Bryan Woo,--,--,--,--,--,--,--,--,--,
1048,AUGUST 16,Taj Bradley,--,--,--,--,--,--,--,--,--,
1049,AUGUST 16,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1050,AUGUST 17,George Kirby,--,--,--,--,--,--,--,--,--,
1051,AUGUST 17,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1052,AUGUST 17,Chris Sale,6.0,6,2,2,10,1,0,0,0,18
1053,AUGUST 17,Mason Miller,--,--,--,--,--,--,--,--,--,
1054,AUGUST 17,Bryan Woo,--,--,--,--,--,--,--,--,--,
1055,AUGUST 17,Taj Bradley,--,--,--,--,--,--,--,--,--,
1056,AUGUST 17,Jeffrey Springs,5.0,4,1,1,7,1,0,0,0,17
1057,AUGUST 18,George Kirby,6.0,4,2,2,5,1,0,0,0,15
1058,AUGUST 18,Emmanuel Clase,1.0,1,0,0,0,0,0,0,0,2
1059,AUGUST 18,Chris Sale,--,--,--,--,--,--,--,--,--,
1060,AUGUST 18,Mason Miller,1.0,0,0,0,2,0,0,0,0,5
1061,AUGUST 18,Bryan Woo,--,--,--,--,--,--,--,--,--,
1062,AUGUST 18,Taj Bradley,--,--,--,--,--,--,--,--,--,
1063,AUGUST 18,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1064,AUGUST 19,George Kirby,--,--,--,--,--,--,--,--,--,
1065,AUGUST 19,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1066,AUGUST 19,Chris Sale,--,--,--,--,--,--,--,--,--,
1067,AUGUST 19,Mason Miller,1.0,0,0,1,1,0,0,1,0,8
1068,AUGUST 19,Bryan Woo,6.1,2,2,2,5,0,1,0,0,14
1069,AUGUST 19,Taj Bradley,6.0,5,3,3,2,0,1,0,0,4
1070,AUGUST 19,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1071,AUGUST 20,George Kirby,--,--,--,--,--,--,--,--,--,
1072,AUGUST 20,Emmanuel Clase,2.0,0,0,1,0,0,0,0,0,5
1073,AUGUST 20,Cole Ragans,5.0,3,4,3,9,0,1,0,0,8
1074,AUGUST 20,Chris Sale,--,--,--,--,--,--,--,--,--,
1075,AUGUST 20,Mason Miller,--,--,--,--,--,--,--,--,--,
1076,AUGUST 20,Bryan Woo,--,--,--,--,--,--,--,--,--,
1077,AUGUST 20,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1078,AUGUST 21,George Kirby,--,--,--,--,--,--,--,--,--,
1079,AUGUST 21,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1080,AUGUST 21,Cole Ragans,--,--,--,--,--,--,--,--,--,
1081,AUGUST 21,Mason Miller,--,--,--,--,--,--,--,--,--,
1082,AUGUST 21,Bryan Woo,--,--,--,--,--,--,--,--,--,
1083,AUGUST 21,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1084,AUGUST 21,Michael Kopech,--,--,--,--,--,--,--,--,--,
1085,AUGUST 22,Corbin Burnes,5.2,8,5,2,2,0,1,0,0,
1086,AUGUST 22,George Kirby,--,--,--,--,--,--,--,--,--,
1087,AUGUST 22,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1088,AUGUST 22,Cole Ragans,--,--,--,--,--,--,--,--,--,
1089,AUGUST 22,Mason Miller,1.0,1,0,0,2,0,0,1,0,9
1090,AUGUST 22,Jeffrey Springs,3.1,7,3,2,3,0,1,0,0,-4
1091,AUGUST 22,Michael Kopech,--,--,--,--,--,--,--,--,--,
1092,AUGUST 23,George Kirby,--,--,--,--,--,--,--,--,--,
1093,AUGUST 23,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1094,AUGUST 23,Cole Ragans,--,--,--,--,--,--,--,--,--,
1095,AUGUST 23,Chris Sale,7.0,9,2,1,4,0,0,0,0,11
1096,AUGUST 23,Mason Miller,--,--,--,--,--,--,--,--,--,
1097,AUGUST 23,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1098,AUGUST 23,Michael Kopech,1.0,0,0,0,2,1,0,0,0,7
1099,AUGUST 24,George Kirby,4.2,9,3,1,3,0,1,0,0,-1
1100,AUGUST 24,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1101,AUGUST 24,Cole Ragans,--,--,--,--,--,--,--,--,--,
1102,AUGUST 24,Mason Miller,--,--,--,--,--,--,--,--,--,
1103,AUGUST 24,Taj Bradley,6.0,7,5,0,5,0,0,0,0,6
1104,AUGUST 24,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1105,AUGUST 24,Michael Kopech,1.0,2,1,1,0,0,0,0,1,0
1106,AUGUST 25,George Kirby,--,--,--,--,--,--,--,--,--,
1107,AUGUST 25,Emmanuel Clase,1.0,0,0,0,3,0,0,1,0,11
1108,AUGUST 25,Mason Miller,1.1,0,0,0,1,0,0,1,0,10
1109,AUGUST 25,Bryan Woo,7.0,4,1,0,7,1,0,0,0,24
1110,AUGUST 25,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1111,AUGUST 25,Javier Assad,7.0,6,3,1,3,0,1,0,0,9
1112,AUGUST 25,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1113,AUGUST 26,George Kirby,--,--,--,--,--,--,--,--,--,
1114,AUGUST 26,Emmanuel Clase,1.0,2,0,0,1,0,0,0,0,2
1115,AUGUST 26,Cole Ragans,4.0,3,1,4,4,0,0,0,0,7
1116,AUGUST 26,Mason Miller,--,--,--,--,--,--,--,--,--,
1117,AUGUST 26,Bryan Woo,--,--,--,--,--,--,--,--,--,
1118,AUGUST 26,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1119,AUGUST 26,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1120,AUGUST 27,George Kirby,--,--,--,--,--,--,--,--,--,
1121,AUGUST 27,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1122,AUGUST 27,Cole Ragans,--,--,--,--,--,--,--,--,--,
1123,AUGUST 27,Mason Miller,1.0,4,2,0,2,0,0,1,0,2
1124,AUGUST 27,Bryan Woo,--,--,--,--,--,--,--,--,--,
1125,AUGUST 27,Jeffrey Springs,5.0,1,0,2,9,0,0,0,0,21
1126,AUGUST 27,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1127,AUGUST 28,Corbin Burnes,5.0,5,1,0,4,0,1,0,0,
1128,AUGUST 28,George Kirby,--,--,--,--,--,--,--,--,--,
1129,AUGUST 28,Emmanuel Clase,1.0,1,0,0,1,0,0,1,0,8
1130,AUGUST 28,Chris Sale,6.0,6,1,1,6,1,0,0,0,17
1131,AUGUST 28,Mason Miller,1.0,1,0,1,2,0,0,1,0,8
1132,AUGUST 28,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1133,AUGUST 28,Spencer Arrighetti,7.2,2,0,4,11,1,0,0,0,30
1134,AUGUST 29,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1135,AUGUST 29,George Kirby,--,--,--,--,--,--,--,--,--,
1136,AUGUST 29,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1137,AUGUST 29,Chris Sale,--,--,--,--,--,--,--,--,--,
1138,AUGUST 29,Mason Miller,--,--,--,--,--,--,--,--,--,
1139,AUGUST 29,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1140,AUGUST 29,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1141,AUGUST 30,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1142,AUGUST 30,George Kirby,5.2,5,5,1,2,1,0,0,0,5
1143,AUGUST 30,Emmanuel Clase,1.0,1,1,0,1,0,0,1,0,6
1144,AUGUST 30,Chris Sale,--,--,--,--,--,--,--,--,--,
1145,AUGUST 30,Mason Miller,--,--,--,--,--,--,--,--,--,
1146,AUGUST 30,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1147,AUGUST 30,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1148,AUGUST 31,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1149,AUGUST 31,Cole Ragans,5.0,4,5,2,10,0,1,0,0,7
1150,AUGUST 31,Mason Miller,--,--,--,--,--,--,--,--,--,
1151,AUGUST 31,Bryan Woo,6.1,5,4,0,3,0,0,0,0,9
1152,AUGUST 31,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1153,AUGUST 31,Javier Assad,6.0,8,3,2,4,1,0,0,0,8
1154,AUGUST 31,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1155,SEPTEMBER 1,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1156,SEPTEMBER 1,Cole Ragans,--,--,--,--,--,--,--,--,--,
1157,SEPTEMBER 1,Mason Miller,1.2,3,3,1,1,0,1,0,0,-6
1158,SEPTEMBER 1,Bryan Woo,--,--,--,--,--,--,--,--,--,
1159,SEPTEMBER 1,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1160,SEPTEMBER 1,Javier Assad,--,--,--,--,--,--,--,--,--,
1161,SEPTEMBER 1,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1162,SEPTEMBER 2,Corbin Burnes,5.0,6,1,1,4,1,0,0,0,
1163,SEPTEMBER 2,Emmanuel Clase,1.0,0,0,0,0,0,0,1,0,8
1164,SEPTEMBER 2,Mason Miller,--,--,--,--,--,--,--,--,--,
1165,SEPTEMBER 2,Bryan Woo,--,--,--,--,--,--,--,--,--,
1166,SEPTEMBER 2,Jeffrey Springs,--,--,--,--,--,--,--,--,--,
1167,SEPTEMBER 2,Javier Assad,--,--,--,--,--,--,--,--,--,
1168,SEPTEMBER 2,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1169,SEPTEMBER 3,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1170,SEPTEMBER 3,Chris Sale,7.0,6,0,0,9,1,0,0,0,26
1171,SEPTEMBER 3,Mason Miller,--,--,--,--,--,--,--,--,--,
1172,SEPTEMBER 3,Bryan Woo,--,--,--,--,--,--,--,--,--,
1173,SEPTEMBER 3,Jeffrey Springs,6.0,4,1,2,4,1,0,0,0,16
1174,SEPTEMBER 3,Javier Assad,--,--,--,--,--,--,--,--,--,
1175,SEPTEMBER 3,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1176,SEPTEMBER 4,George Kirby,6.0,6,2,0,9,1,0,0,0,19
1177,SEPTEMBER 4,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1178,SEPTEMBER 4,Cole Ragans,--,--,--,--,--,--,--,--,--,
1179,SEPTEMBER 4,Chris Sale,--,--,--,--,--,--,--,--,--,
1180,SEPTEMBER 4,Mason Miller,--,--,--,--,--,--,--,--,--,
1181,SEPTEMBER 4,Javier Assad,--,--,--,--,--,--,--,--,--,
1182,SEPTEMBER 4,Spencer Arrighetti,0.2,5,3,3,0,0,1,0,0,-14
1183,SEPTEMBER 5,George Kirby,--,--,--,--,--,--,--,--,--,
1184,SEPTEMBER 5,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1185,SEPTEMBER 5,Cole Ragans,--,--,--,--,--,--,--,--,--,
1186,SEPTEMBER 5,Chris Sale,--,--,--,--,--,--,--,--,--,
1187,SEPTEMBER 5,Mason Miller,--,--,--,--,--,--,--,--,--,
1188,SEPTEMBER 5,Bryan Woo,5.0,8,2,0,6,1,0,0,0,11
1189,SEPTEMBER 5,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1190,SEPTEMBER 6,George Kirby,--,--,--,--,--,--,--,--,--,
1191,SEPTEMBER 6,Emmanuel Clase,1.0,0,0,0,1,0,0,1,0,9
1192,SEPTEMBER 6,Cole Ragans,6.0,4,0,1,7,1,0,0,0,22
1193,SEPTEMBER 6,Chris Sale,--,--,--,--,--,--,--,--,--,
1194,SEPTEMBER 6,Mason Miller,2.0,1,0,0,4,0,0,0,0,9
1195,SEPTEMBER 6,Javier Assad,--,--,--,--,--,--,--,--,--,
1196,SEPTEMBER 6,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1197,SEPTEMBER 7,George Kirby,--,--,--,--,--,--,--,--,--,
1198,SEPTEMBER 7,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1199,SEPTEMBER 7,Cole Ragans,--,--,--,--,--,--,--,--,--,
1200,SEPTEMBER 7,Chris Sale,--,--,--,--,--,--,--,--,--,
1201,SEPTEMBER 7,Mason Miller,--,--,--,--,--,--,--,--,--,
1202,SEPTEMBER 7,Javier Assad,5.2,3,1,3,5,0,1,0,0,12
1203,SEPTEMBER 7,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1204,SEPTEMBER 8,Corbin Burnes,6.0,7,2,2,3,0,1,0,0,
1205,SEPTEMBER 8,George Kirby,--,--,--,--,--,--,--,--,--,
1206,SEPTEMBER 8,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1207,SEPTEMBER 8,Cole Ragans,--,--,--,--,--,--,--,--,--,
1208,SEPTEMBER 8,Chris Sale,6.0,2,0,1,7,0,0,0,0,22
1209,SEPTEMBER 8,Mason Miller,--,--,--,--,--,--,--,--,--,
1210,SEPTEMBER 8,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1211,SEPTEMBER 9,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1212,SEPTEMBER 9,George Kirby,--,--,--,--,--,--,--,--,--,
1213,SEPTEMBER 9,Emmanuel Clase,1.0,1,0,0,2,0,0,1,0,9
1214,SEPTEMBER 9,Cole Ragans,--,--,--,--,--,--,--,--,--,
1215,SEPTEMBER 9,Chris Sale,--,--,--,--,--,--,--,--,--,
1216,SEPTEMBER 9,Mason Miller,--,--,--,--,--,--,--,--,--,
1217,SEPTEMBER 9,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1218,SEPTEMBER 10,George Kirby,5.0,7,5,1,4,0,1,0,0,-1
1219,SEPTEMBER 10,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1220,SEPTEMBER 10,Cole Ragans,--,--,--,--,--,--,--,--,--,
1221,SEPTEMBER 10,Chris Sale,--,--,--,--,--,--,--,--,--,
1222,SEPTEMBER 10,Mason Miller,1.0,0,0,0,0,0,0,0,0,3
1223,SEPTEMBER 10,Spencer Arrighetti,6.2,7,2,1,7,0,0,0,0,15
1224,SEPTEMBER 10,Yennier Cano,0.2,1,1,1,2,0,0,0,0,0
1225,SEPTEMBER 11,George Kirby,--,--,--,--,--,--,--,--,--,
1226,SEPTEMBER 11,Emmanuel Clase,1.0,1,0,0,2,0,0,1,0,9
1227,SEPTEMBER 11,Cole Ragans,6.0,3,2,3,7,0,0,0,0,15
1228,SEPTEMBER 11,Chris Sale,--,--,--,--,--,--,--,--,--,
1229,SEPTEMBER 11,Mason Miller,1.0,0,0,0,0,0,0,1,0,8
1230,SEPTEMBER 11,Bryan Woo,6.2,2,2,1,5,1,0,0,0,20
1231,SEPTEMBER 11,Yennier Cano,0.1,0,0,0,0,0,0,0,0,1
1232,SEPTEMBER 12,George Kirby,--,--,--,--,--,--,--,--,--,
1233,SEPTEMBER 12,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1234,SEPTEMBER 12,Cole Ragans,--,--,--,--,--,--,--,--,--,
1235,SEPTEMBER 12,Chris Sale,--,--,--,--,--,--,--,--,--,
1236,SEPTEMBER 12,Mason Miller,--,--,--,--,--,--,--,--,--,
1237,SEPTEMBER 12,Bryan Woo,--,--,--,--,--,--,--,--,--,
1238,SEPTEMBER 12,Yennier Cano,--,--,--,--,--,--,--,--,--,
1239,SEPTEMBER 13,George Kirby,--,--,--,--,--,--,--,--,--,
1240,SEPTEMBER 13,Zach Eflin,6.2,5,1,1,3,0,1,0,0,13
1241,SEPTEMBER 13,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1242,SEPTEMBER 13,Chris Sale,--,--,--,--,--,--,--,--,--,
1243,SEPTEMBER 13,Mason Miller,1.0,1,0,0,2,0,0,1,0,9
1244,SEPTEMBER 13,Bryan Woo,--,--,--,--,--,--,--,--,--,
1245,SEPTEMBER 13,Yennier Cano,--,--,--,--,--,--,--,--,--,
1246,SEPTEMBER 14,Corbin Burnes,7.0,2,0,1,7,1,0,0,0,
1247,SEPTEMBER 14,George Kirby,--,--,--,--,--,--,--,--,--,
1248,SEPTEMBER 14,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1249,SEPTEMBER 14,Chris Sale,6.0,5,1,2,6,1,0,0,0,17
1250,SEPTEMBER 14,Mason Miller,--,--,--,--,--,--,--,--,--,
1251,SEPTEMBER 14,Bryan Woo,--,--,--,--,--,--,--,--,--,
1252,SEPTEMBER 14,Yennier Cano,--,--,--,--,--,--,--,--,--,
1253,SEPTEMBER 15,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1254,SEPTEMBER 15,George Kirby,7.0,1,0,0,3,1,0,0,0,25
1255,SEPTEMBER 15,Emmanuel Clase,1.0,0,0,0,1,0,0,1,0,9
1256,SEPTEMBER 15,Chris Sale,--,--,--,--,--,--,--,--,--,
1257,SEPTEMBER 15,Mason Miller,--,--,--,--,--,--,--,--,--,
1258,SEPTEMBER 15,Bryan Woo,--,--,--,--,--,--,--,--,--,
1259,SEPTEMBER 15,Yennier Cano,--,--,--,--,--,--,--,--,--,
1260,SEPTEMBER 16,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1261,SEPTEMBER 16,Emmanuel Clase,1.0,0,0,0,2,0,0,1,0,10
1262,SEPTEMBER 16,Chris Sale,--,--,--,--,--,--,--,--,--,
1263,SEPTEMBER 16,Mason Miller,--,--,--,--,--,--,--,--,--,
1264,SEPTEMBER 16,Bryan Woo,--,--,--,--,--,--,--,--,--,
1265,SEPTEMBER 16,Spencer Arrighetti,5.0,8,2,1,3,0,1,0,0,3
1266,SEPTEMBER 16,Yusei Kikuchi,--,--,--,--,--,--,--,--,--,
1267,SEPTEMBER 17,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1268,SEPTEMBER 17,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1269,SEPTEMBER 17,Cole Ragans,7.0,4,1,4,6,0,0,0,0,17
1270,SEPTEMBER 17,Chris Sale,--,--,--,--,--,--,--,--,--,
1271,SEPTEMBER 17,Mason Miller,1.0,1,1,0,2,0,0,1,0,7
1272,SEPTEMBER 17,Bryan Woo,4.2,9,7,1,7,0,1,0,0,-5
1273,SEPTEMBER 17,Yusei Kikuchi,--,--,--,--,--,--,--,--,--,
1274,SEPTEMBER 18,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1275,SEPTEMBER 18,Emmanuel Clase,1.0,0,0,0,1,0,0,0,0,4
1276,SEPTEMBER 18,Cole Ragans,--,--,--,--,--,--,--,--,--,
1277,SEPTEMBER 18,Chris Sale,--,--,--,--,--,--,--,--,--,
1278,SEPTEMBER 18,Mason Miller,1.0,0,0,1,1,0,0,1,0,8
1279,SEPTEMBER 18,Bryan Woo,--,--,--,--,--,--,--,--,--,
1280,SEPTEMBER 18,Yusei Kikuchi,--,--,--,--,--,--,--,--,--,
1281,SEPTEMBER 19,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1282,SEPTEMBER 19,Zach Eflin,6.0,6,2,1,5,0,0,0,0,12
1283,SEPTEMBER 19,Emmanuel Clase,1.0,0,0,0,0,0,0,0,0,3
1284,SEPTEMBER 19,Chris Sale,5.0,5,2,2,6,1,0,0,0,12
1285,SEPTEMBER 19,Mason Miller,--,--,--,--,--,--,--,--,--,
1286,SEPTEMBER 19,Bryan Woo,--,--,--,--,--,--,--,--,--,
1287,SEPTEMBER 19,Yusei Kikuchi,6.0,5,1,1,9,0,0,0,0,
1288,SEPTEMBER 20,Corbin Burnes,7.0,3,0,3,8,1,0,0,0,
1289,SEPTEMBER 20,George Kirby,6.0,5,2,0,4,1,0,0,0,15
1290,SEPTEMBER 20,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1291,SEPTEMBER 20,Chris Sale,--,--,--,--,--,--,--,--,--,
1292,SEPTEMBER 20,Mason Miller,1.0,0,0,1,1,0,0,0,0,3
1293,SEPTEMBER 20,Bryan Woo,--,--,--,--,--,--,--,--,--,
1294,SEPTEMBER 20,Yusei Kikuchi,--,--,--,--,--,--,--,--,--,
1295,SEPTEMBER 21,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1296,SEPTEMBER 21,George Kirby,--,--,--,--,--,--,--,--,--,
1297,SEPTEMBER 21,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1298,SEPTEMBER 21,Chris Sale,--,--,--,--,--,--,--,--,--,
1299,SEPTEMBER 21,Mason Miller,--,--,--,--,--,--,--,--,--,
1300,SEPTEMBER 21,Bryan Woo,--,--,--,--,--,--,--,--,--,
1301,SEPTEMBER 21,Yusei Kikuchi,--,--,--,--,--,--,--,--,--,
1302,SEPTEMBER 22,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1303,SEPTEMBER 22,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1304,SEPTEMBER 22,Chris Sale,--,--,--,--,--,--,--,--,--,
1305,SEPTEMBER 22,Mason Miller,--,--,--,--,--,--,--,--,--,
1306,SEPTEMBER 22,Bryan Woo,6.0,7,4,1,4,0,0,0,0,6
1307,SEPTEMBER 22,Spencer Arrighetti,6.0,5,2,0,6,0,0,0,0,15
1308,SEPTEMBER 22,Yusei Kikuchi,--,--,--,--,--,--,--,--,--,
1309,SEPTEMBER 23,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1310,SEPTEMBER 23,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1311,SEPTEMBER 23,Chris Sale,--,--,--,--,--,--,--,--,--,
1312,SEPTEMBER 23,Mason Miller,--,--,--,--,--,--,--,--,--,
1313,SEPTEMBER 23,Bryan Woo,--,--,--,--,--,--,--,--,--,
1314,SEPTEMBER 23,Spencer Arrighetti,--,--,--,--,--,--,--,--,--,
1315,SEPTEMBER 23,Yusei Kikuchi,--,--,--,--,--,--,--,--,--,
1316,SEPTEMBER 24,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1317,SEPTEMBER 24,Emmanuel Clase,1.0,0,0,0,1,0,0,0,0,4
1318,SEPTEMBER 24,Cole Ragans,6.0,3,0,3,6,0,0,0,0,18
1319,SEPTEMBER 24,Chris Sale,--,--,--,--,--,--,--,--,--,
1320,SEPTEMBER 24,Mason Miller,1.0,2,0,0,2,1,0,0,0,5
1321,SEPTEMBER 24,Yusei Kikuchi,--,--,--,--,--,--,--,--,--,
1322,SEPTEMBER 24,Spencer Schwellenbach,7.0,3,1,1,4,1,0,0,0,21
1323,SEPTEMBER 25,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1324,SEPTEMBER 25,George Kirby,6.0,4,1,1,6,1,0,0,0,19
1325,SEPTEMBER 25,Zach Eflin,4.2,4,3,5,1,0,0,0,0,0
1326,SEPTEMBER 25,Emmanuel Clase,1.0,1,0,2,1,0,0,1,0,6
1327,SEPTEMBER 25,Chris Sale,--,--,--,--,--,--,--,--,--,
1328,SEPTEMBER 25,Mason Miller,--,--,--,--,--,--,--,--,--,
1329,SEPTEMBER 25,Yusei Kikuchi,6.0,4,0,1,8,0,1,0,0,
1330,SEPTEMBER 26,Corbin Burnes,5.0,2,1,1,9,0,1,0,0,
1331,SEPTEMBER 26,George Kirby,--,--,--,--,--,--,--,--,--,
1332,SEPTEMBER 26,Zach Eflin,--,--,--,--,--,--,--,--,--,
1333,SEPTEMBER 26,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1334,SEPTEMBER 26,Chris Sale,--,--,--,--,--,--,--,--,--,
1335,SEPTEMBER 26,Mason Miller,1.1,0,0,0,2,0,0,1,0,11
1336,SEPTEMBER 26,Yusei Kikuchi,--,--,--,--,--,--,--,--,--,
1337,SEPTEMBER 27,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1338,SEPTEMBER 27,George Kirby,--,--,--,--,--,--,--,--,--,
1339,SEPTEMBER 27,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1340,SEPTEMBER 27,Chris Sale,--,--,--,--,--,--,--,--,--,
